nome_regiao;situacao;renda_familiar;tipo_morada;sexo;idade ;consome_frutas_frequentemente ;consome_alimentos_ultraprocessados ;refeicao_escola_creche ;morador_alim_acabassem;morador_alim_acabaram;morador_saudavel;morador_insuficiente;adulto_saltou_refeicao;adulto_comeu_menos;adulto_sentiu_fome;adulto_sem_comer;menor18_saudavel;menor18_insuficiente;menor_18_sentiu_fome;menor_18_sem_comer;local_mais_frequente ;matriculado
Sudeste;Urbano;2000;Casa;Masculino;0;nunca;Raramente;false;true;true;true;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;3;as vezes;Sempre;false;true;true;true;false;false;false;false;false;false;false;false;false;Nao costumo levar para consulta medica;false
Sudeste;Urbano;1000;Casa;Masculino;2;sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;1;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;3;sempre;Sempre;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Feminino;4;sempre;Nunca;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Masculino;3;quase sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;1000;Casa;Masculino;0;as vezes;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;3;as vezes;Raramente;true;true;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;1;sempre;Nunca;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;0;as vezes;Raramente;false;true;true;false;true;false;false;false;false;false;false;false;false;Hospital publico/ambulatorio;false
Sudeste;Urbano;1000;Casa;Feminino;2;quase sempre;Sempre;false;true;false;false;false;false;false;false;false;false;false;false;false;Hospital publico/ambulatorio;false
Sudeste;Urbano;1000;Casa;Masculino;4;sempre;As vezes;true;false;true;true;true;false;true;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Feminino;3;sempre;As vezes;false;false;true;true;true;false;true;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;3;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;0;sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;3;sempre;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Feminino;0;sempre;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;1;sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Nao costumo levar para consulta medica;false
Sudeste;Urbano;2000;Casa;Masculino;4;sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;0;sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;1;as vezes;Sempre;false;true;true;true;true;true;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;3;as vezes;As vezes;true;true;true;true;true;false;true;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Masculino;1;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Feminino;2;sempre;As vezes;true;true;false;true;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Masculino;4;as vezes;Raramente;true;true;false;true;true;false;true;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;3;sempre;Raramente;true;true;false;false;true;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Feminino;4;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;5000;Casa;Masculino;4;sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;2000;Casa;Masculino;4;as vezes;As vezes;true;true;false;true;true;false;true;true;false;false;true;true;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;3000;Casa;Masculino;2;as vezes;Sempre;true;true;false;false;false;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;3000;Casa;Feminino;0;as vezes;Sempre;true;true;false;false;false;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Feminino;0;as vezes;Sempre;false;true;false;false;false;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;2;sempre;As vezes;true;true;true;true;true;false;true;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;1;sempre;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Feminino;4;as vezes;Raramente;true;true;true;true;true;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;3;raramente;Sempre;true;true;true;true;true;false;true;false;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;4;sempre;As vezes;true;true;true;true;true;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Feminino;3;sempre;As vezes;true;true;true;true;true;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;0;sempre;As vezes;true;true;true;true;true;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;3;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Masculino;0;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;1;sempre;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;2000;Casa;Masculino;2;sempre;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;4;sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Feminino;1;as vezes;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;5000;Casa;Feminino;1;as vezes;As vezes;false;true;true;true;false;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;3;nunca;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;3000;Casa;Feminino;1;sempre;As vezes;true;true;true;false;false;false;false;false;false;true;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;1000;Casa;Masculino;3;as vezes;As vezes;false;true;true;false;false;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;0;as vezes;As vezes;false;true;true;false;false;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Feminino;3;sempre;As vezes;true;true;true;true;true;false;true;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;0;as vezes;As vezes;true;true;true;true;true;false;false;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Masculino;3;sempre;Sempre;true;true;true;false;false;false;false;false;false;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;0;sempre;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;1000;Casa;Masculino;3;as vezes;As vezes;false;true;true;true;true;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;0;as vezes;As vezes;false;true;true;true;true;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;4;as vezes;Raramente;true;true;true;false;false;false;true;false;false;true;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;1000;Casa;Masculino;4;sempre;As vezes;true;true;true;true;true;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;3000;Casa;Feminino;4;as vezes;As vezes;true;true;true;true;true;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Feminino;0;as vezes;As vezes;true;true;true;true;true;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Masculino;2;sempre;As vezes;true;false;false;false;false;false;false;false;false;true;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;1000;Casa;Feminino;0;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;1;quase sempre;Quase sempre;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;2;raramente;As vezes;false;true;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;5000;Casa;Feminino;1;quase sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;0;nunca;As vezes;false;false;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;2;as vezes;Nunca;false;false;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;0;sempre;Nunca;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;2;quase sempre;Nunca;false;true;true;true;true;false;true;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;0;raramente;Nunca;false;true;false;true;true;true;true;true;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;0;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Feminino;4;as vezes;Raramente;true;true;false;true;true;false;true;false;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Masculino;1;as vezes;Raramente;true;true;false;true;true;false;true;false;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;0;as vezes;Raramente;false;true;false;true;true;false;true;false;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;2;nunca;Raramente;true;false;false;false;true;true;false;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Feminino;3;sempre;Sempre;true;true;true;true;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Masculino;4;sempre;Raramente;true;true;true;true;false;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Feminino;3;as vezes;As vezes;true;true;true;true;true;false;true;false;true;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;1;as vezes;As vezes;true;true;true;true;true;false;true;false;true;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Feminino;1;sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;1000;Casa;Masculino;1;sempre;As vezes;false;true;true;true;false;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;4;sempre;As vezes;true;true;true;true;false;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;3;sempre;Sempre;true;true;true;true;true;false;true;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;3;sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;4;sempre;Sempre;true;true;true;true;false;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;1;sempre;Sempre;false;true;true;true;false;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;0;nunca;Raramente;true;true;true;true;true;false;true;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;0;sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;2000;Casa;Masculino;3;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;3000;Casa;Feminino;3;sempre;As vezes;true;true;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;2000;Casa;Feminino;1;quase sempre;Nunca;false;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;1;sempre;As vezes;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;4;as vezes;Raramente;true;true;false;true;true;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;2;as vezes;As vezes;true;false;true;true;true;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;2;as vezes;As vezes;false;false;false;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Feminino;2;sempre;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Hospital publico/ambulatorio;false
Sudeste;Urbano;3000;Casa;Masculino;0;sempre;As vezes;true;true;false;true;true;false;false;false;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Feminino;2;sempre;As vezes;true;true;false;true;true;false;false;false;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;2;sempre;Nunca;false;true;true;true;true;false;false;false;false;false;false;false;true;Consultorio particular ou clinica privada;true
Sudeste;Urbano;1000;Casa;Masculino;4;sempre;Nunca;true;true;true;true;true;false;false;false;false;false;false;false;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;10000;-;Feminino;4;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;10001;Casa;Masculino;4;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;2000;-;Masculino;2;nunca;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Centro de Especialidades, Policlinica publica ou PAM – Posto de Assistencia Medica;true
Sudeste;Urbano;5000;-;Feminino;4;sempre;Quase sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;1000;-;Masculino;3;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;-;Masculino;1;as vezes;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;5000;Casa;Masculino;0;sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;5000;Casa;Feminino;3;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Nao costumo levar para consulta medica;true
Sudeste;Urbano;2000;Outro;Feminino;2;as vezes;Sempre;true;true;true;true;false;true;true;true;true;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;10000;Casa;Masculino;1;nunca;Quase sempre;false;true;true;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;3000;Casa;Masculino;1;quase sempre;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;10000;Casa;Feminino;3;quase sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Sudeste;Urbano;3000;Casa;Feminino;4;sempre;Quase sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Outro;true
Sudeste;Urbano;2000;Casa;Masculino;4;quase sempre;As vezes;true;false;false;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;1;quase sempre;As vezes;true;false;false;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;0;sempre;Quase sempre;true;false;false;false;false;false;true;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Feminino;1;as vezes;Quase sempre;true;false;false;true;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;1000;Casa;Masculino;4;quase sempre;Nunca;true;true;false;false;false;false;false;false;false;false;false;false;false;Hospital publico/ambulatorio;true
Sudeste;Urbano;1000;Casa;Masculino;3;as vezes;As vezes;true;true;true;true;true;false;false;false;false;false;false;false;false;Hospital publico/ambulatorio;false
Sudeste;Urbano;1000;Casa;Masculino;4;as vezes;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Masculino;3;as vezes;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Centro de Especialidades, Policlinica publica ou PAM – Posto de Assistencia Medica;true
Sudeste;Urbano;2000;Casa;Masculino;2;sempre;Nunca;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;Casa;Masculino;1;sempre;Nunca;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;4;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;2;sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;0;sempre;Nunca;true;true;true;true;true;true;true;true;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;1;quase sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Centro de Especialidades, Policlinica publica ou PAM – Posto de Assistencia Medica;false
Sudeste;Urbano;1000;-;Feminino;3;quase sempre;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;0;quase sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;5000;Casa;Feminino;3;sempre;Raramente;false;false;true;false;true;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;1000;-;Masculino;2;quase sempre;Raramente;true;false;false;false;true;true;true;true;true;true;true;true;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;5000;Casa;Feminino;1;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;3;quase sempre;As vezes;false;true;false;false;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;-;Feminino;1;quase sempre;Nunca;false;true;true;true;true;true;true;true;true;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;-;Feminino;3;sempre;Sempre;true;false;false;true;true;true;true;true;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;2000;-;Feminino;1;as vezes;Sempre;false;false;false;false;true;true;true;true;true;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;3000;Casa;Masculino;4;sempre;Quase sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;3000;-;Feminino;2;sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;4;sempre;Quase sempre;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Feminino;3;as vezes;Quase sempre;false;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Masculino;1;as vezes;Quase sempre;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;3;sempre;As vezes;true;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;10000;Casa;Masculino;4;sempre;Nunca;true;true;false;true;true;false;false;false;false;false;false;false;false;Centro de Especialidades, Policlinica publica ou PAM – Posto de Assistencia Medica;true
Sudeste;Urbano;10000;Casa;Masculino;2;sempre;Nunca;false;true;false;true;true;false;false;false;false;false;false;false;false;Centro de Especialidades, Policlinica publica ou PAM – Posto de Assistencia Medica;false
Sudeste;Urbano;10000;Casa;Masculino;2;sempre;Nunca;true;true;false;true;true;false;false;false;false;false;false;false;false;Centro de Especialidades, Policlinica publica ou PAM – Posto de Assistencia Medica;false
Sudeste;Urbano;1000;Casa;Feminino;2;quase sempre;Nunca;false;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Sudeste;Urbano;3000;Casa;Masculino;2;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;2;quase sempre;Raramente;true;true;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;2000;Casa;Feminino;4;quase sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Sudeste;Urbano;1000;Casa;Masculino;2;sempre;As vezes;false;true;true;true;true;false;true;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Sudeste;Urbano;1000;Casa;Feminino;3;as vezes;Nunca;true;true;true;true;true;true;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
